SME_No,Company_Name,Company Address,City,Country_Name,Tel_Number,Email_address,Website,Legal_structure,LOB_Description,Sector
1,HEALTHCARE INTERNATIONAL NIGERIA LTD.,"308A, Murtala Mohammed Way, Yaba",Lagos,Nigeria,234(0)8052099099,info@healthcare-ng.com,www.healthcare-ng.com,Private limited co,Subject Is Into Healthcare Management Services.,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agriculture
64,EBONITE NIGERIA LTD,14 Adeniyi Jones Avenue,Lagos,Nigeria,234(1)4960976, , ,Private limited co,EBONITE NIGERIA LIMITED is an oil & energy company,Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,KARAMU PLASTIC INDUSTRIES COMPANY LIMITED,"Plot 2A Adebowale Compound, Alhaji Lateef Jakande Way Next To Coca-Cola Plant, Agidingbi",Lagos,Nigeria,234(1)3450076,karamu@gmail.com, ,Private Limited Liability Company,"Manufactures Plastics Containers, Except Foam, Manufactures Plastics Products, Manufactures Packaging And Shipping Materials, Foamed Plastic",Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,SUNSHINE GROUP CO. LTD,12 Herbert Macaulay Street,Lagos,Nigeria,234(1)7743934, , ,Private limited co,Agriculture Machines,Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,AYOOLA FOODS NIGERIA LIMITED,"Plot 7/9 Ayoola Street Gemade Estate,Gowon Estate Extension",Lagos,Nigeria,234(1)4705068,info@ayoolafoodsng.com,www.ayoolafoodsng.com,Private limited co,"Subject is into food processing, marketing & production of cassava flour. It is also a consultancy",Accommodation & Food Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,NETCO SERVICES LTD,4 Balarabe Musa Crescent,Lagos,Nigeria,234(1)4619943, , ,Private limited co,Subject Offers Fixed Wireless Telecommunication Services.,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,DTD SERVICES NIGERIA LIMITED,"7Th Floor, Yinka Folawiyo Plaza 38 Yinka Folawiyo Avenue Formerly Warehouse Road",Lagos,Nigeria,234(1)5450283,info@dtd-ngr.com, ,Limited liablity company,Provision Of Logistics & Support Services To Foreign Investors And Local Companies.,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,HOLBORN (NIGERIA) LIMITED,Tudun Murtala Bompai Industrial Area,Kano,Nigeria,234(0) ,info@holbornplastic.com,www.holbornpalatics.com (Not Working),Private limited co,"Manufacture And Sale Of Upvc Pipes, Hdpe Pipes, Pvc Profile Ceiling, Water Storage Tanks, Injection Moulding Household And Furniture Products",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,FIRST CLASS GROUP LIMITED,No.12 Beckley Street,Lagos,Nigeria,234(0)8037757534,microgen@infoweb.abs.net, ,Private limited co,Importation & Exportation Of General Goods,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,KOLINSON BROTHERS TRADING COMPANY LIMITED,79 Okigwe Road Aba,Abia,Nigeria,234(0) , , ,Private limited co,Trading company,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,CHICASON GROUP OF COMPANIES LTD,"21 Bourdillon Road Victoria Island,",Lagos,Nigeria,234(1)7913048,info@chicasongroup.com,www.chicasongroup.com,Private limited co,"Oil & Gas Trading, Oil & Gas Exploration, Manufacturing, Mining, Real Estate, Project, Management, Agriculture, Travel, Tourism, Health Care And Construction",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,ELPER OILFIELD ENGINEERING (NIGERIA) LTD,Plot No.11 Gbagada Industrial Estate Redemption Crescent (Oworonsoki Expressway),Lagos,Nigeria,234(1)7741582,elperlagos@elpernigeria.com,www.elpernigeria.com,Private Limited Liability Company,"Onshore/Offshore Operations & Maintenance,Quality Management & Inspections Services,Marine Paints",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,UDO UDOMA & BELLO-OSAGIE,Street Nicholas House Catholic Mission Street,Lagos,Nigeria,234(1)4622307,uubo@uubo.org; recruitment@uubo.org,www.uubo.org (Group Website),Partnership,"Commercial Law Firm Evolved From Its Initial Focus On Oil And Gas Matters, Multi-Specialization Full Service Firm Geared To Facilitate Corporate And Commercial Business, Work Involved In Litigation And Alternative Dispute Resolution",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,TANIT MEDICAL ENGINEERING LIMITED,20 Old Wharf Road,Lagos,Nigeria,234(1)5803210,"info@tanitgroup.com,tanit@ecotrade.com",www.tanitgroup.com(Group Website),Private limited co,"Subject Is Into Maintenance, Training, Supply Of Medical Equipment And Consultancy Services",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PERICOM NIGERIA LTD,1 International Airport Road,Lagos,Nigeria,234(1)4745202,pericomnig@linkserve.com, ,Private limited co,Subject Is Into General Consultancy And Marketing For Foreign Clients. It'S Also Into Waste Management.,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,AVEON OFFSHORE LIMITED,"50C, Glover Road Eagle Cement Road",Lagos,Nigeria,234(1)2706949,info@aveonoffshore.com,www.aveonoffshore.com,Private limited co,Engineering And Fabrication Services Company,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,OLPHARM NIGERIA LIMITED,70 Agege Motor Road,Lagos,Nigeria,234(1)4703502,info@olpharm.com, ,Private Limited Liability Company,Business Of Pharmaceuticals,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,YUSRA VENTURES LTD,36 Sultan Road,Kano,Nigeria,234(80)3462050, , ,Private limited co,Trading Company,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,UNIKEM INDUSTRIES LIMITED,"20, Old Wharf Road Near Around Flour Mall",Lagos,Nigeria,234(803)925369,uzorkalu@ecotrade.com; unikem@ecotrade.com, ,Private Limited Liability Company,"Deals In Agricultural Chemicals Offering Ethanol, Industrial Chemicals",Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,RO-MARONG NIGERIA LIMITED,"Plot 2, Block A Amuwo-Odophin Industrial Estate Apapa-Oshodi Expressway",Lagos,Nigeria,234(1)5804216,info@ro-marong.ws; vemkats@ro-marong.ws,www.ro-marong.com,Private limited co,"Manufacturer, Distributor Of Printing, Packaging And Construction, Printers, Aluminium Product, Metallic Sponge, Offset Printing",Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,BAGCO MORPACK NIGERIA LIMITED,45 Eric Moore Road Iganmu Industrial Estate,Lagos,Nigeria,234(1)7737047,sales@bagco-ng.com,www.bagco-ng.com,Private limited co,Subject is a major provider of flexible woven polypropylene packaging in Nigeria.,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,TYONEX NIGERIA LIMITED,"Km 10, Lasu-Ojo Road Egan-Igando",Lagos,Nigeria,234(1)8129299,"tyonexaccts@yahoo.com, tyonexnorth@yahoo.com",www.tyonex.com,Private Limited Liability Company,Subject Is A Pharmaceutical Manufacturing And Marketing Company,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,VESA FOOD AGENCIES LTD,Oregun Road,Lagos,Nigeria,234(1)4979251, , ,Private limited co,Vesa Food Agencies Limited sells frozen foods,Accommodation & Food Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,ROMIS CONSULTANTS LTD,26 Association Avenue,Lagos,Nigeria,234(1)4971425,romisco2000@yahoo.com, ,Private limited co,"Subject Operates As A Management, Investment & Human Resources Development Consultant.",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,INTERSTATE ARCHITECTS LTD,45 Murtala Muhammed International Airport Road Ajao Estate,Lagos,Nigeria,234(1)4527371, , ,Private limited co,Leading provider for the private and public sector in the built environment,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,DAILY NEED INDUSTRIES LIMITED,"Plot 9/10, Unity Close Off Ladipo Street Oshodi Scheme Industrial Estate",Lagos,Nigeria,234(1)7739387,info@dailyneedgroup.com,www.dailyneedgroup.com (Group Website),Private limited co,"Manufacturer Of Pharmaceutical, Personal Care, Food Products",Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,JAWA INTERNATIONAL LIMITED,"Jawa House Compound, Plot-6 Abimbola Street Isolo Industrial Estate",Lagos,Nigeria,234(1)7944408,contactus@jawasil.com,www.jawasil.com (Group Website),Private limited co,"Manufacturer Of Pharmaceutical Products, Wholesales Drugs, Proprietaries, And Sundries",Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,CONTINENTAL REINSURANCE PLC,"St. Nicholas 6, Catholic Mission Street",Lagos,Nigeria,234(1)4622779,info@continental-re.com,www.continental-re.com,Public limited co,Non-Life And Life Insurance Business,Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,AMIR GROUP LTD,Agbo Edo Market Anambra State,Lagos,Nigeria,234(1)8930141,amigroup@micro.com.ng, ,Private limited co,Subject Is Into Importation And Sales Of Auto Spare Parts.,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,FOUNTAIN INSURANCE BROKERS LTD,19 Town Planning Way,Lagos,Nigeria,234(1)4968487,fountain at hyperia.com; broking at fountaininsurance.net, ,Private limited co,Insurance broker ,Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,KEWALRAM NIGERIA LIMITED,8A Karimu Kotun Street,Lagos,Nigeria,234(1)4628263,customer-service@chanrainigeria.com,www.kewalramnigeria.com,Private Limited Liability Company,"General Merchandizing, Distributive Trading, Sales And Service Of Cars, Passenger/ Commercial Vehicles And Home Appliances",Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,21ST CENTURY TECHNOLOGIES LIMITED,5 Jeremiah Ugwu Street Off Babatunde Anjous,Lagos,Nigeria,234(1)2707777,commercial@21ctl.com,www.21ctl.com,Private limited co,"Telecommunication Service Provider.Provides Communication Servicesengaged In Telephone Communication, Except Radioengaged Into Providing Broadband Services Of Internet Access, Provides Telecommunication Solutions For Online Transactions, Ebusinessengaged As Telephone Operatorengaged As Vsat Solutions Provider Engaged As Value Added Services Provider Engaged As Internet Service Provider Engaged As Providing Remote Access Connectivity Servicesengaged As Providing Domain Name Registration And Web Hosting Servicesprovides Services Of Mail/Collaboration Server Deployment: Installation, Configuration, Hosting Provides Video Up-Link/Conferencing Facilities. Engaged Into Providing Video Conferencing Connectivity Servicesprovides Virtual Private Network Connectionengaged Into Providing Document Management Solutions",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,ARFO CONSTRUCTION COMPANY NIGERIA LTD,Plot 240C Kofo Abayomi Street,Lagos,Nigeria,234(1)2647650,arfo at hyperia.com, ,Private limited co,Construction and engineering ,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PALMYRA CONSTRUCTION NIGERIA LIMITED,27 Joel Ogunnaike Street Gra Ikeja,Lagos,Nigeria,234(1)7433670,"palmyralimited@yahoo.com, hq@palmyragroup.com",www.palmyragroup.com,Private Limited Liability Company,"Service Provider Of Construction, Rehabilitation, Renovation In Building / Civil Engineering",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,MARLUM NIGERIA LIMITED,14 Bristol Road,Lagos,Nigeria,234(1)5870698, , ,Private limited co,Building Engineers,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,NIGERIAN ENGINEERING COMPANY NIGERIA LTD,"45 Mosebaleje Ajeigbe Street Off Old Otta Road, By Mosalasi B/Stop",Lagos,Nigeria,234(1)4978900, , ,Private limited co,Engineering Firm ,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,TOPTECH ENGINEERING LIMITED,"9, Oguntona Crescent, Gbagada Phase 1 Scheme Off Oworonshoki-Oshodi Express Way",Lagos,Nigeria,234(1)8048441,toptech@cyberspace.net.ng,www.toptechenigeeringltd.com,Private limited co,Electrical engineering firm,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,CONTINENTAL SHIPYARD LTD,Apapa Dockyard By Lever Brothers,Lagos,Nigeria,234(1)5452876,info@csl-apapa.com; yinca.oduntan@csl-apapa.com,www.csl-apapa.com,Private limited co,"Subject Is Into Ship Building,Repairs And Maintenance. It Is Also Into The Construction Of Navigational Buoys And Steel Structures And Offshore Construction & Procurement.",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,ANGEL SPINNING & DYEING LTD,Plot 8 Sarada Industrial Estate Phase III,Kano,Nigeria,234(64)663909, , ,Private limited co,Leather Tannery ,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,EURO-BASE CONSULT LIMITED,"11, Bode Thomas Street Surulere",Lagos,Nigeria,234(1)2615873,eurobase at hyperia.com, ,Private limited co,"Subject Is Into Integrated Oilfield Services, Supply Of Oil-Drilling Equipment & Chemicals And General Import & Export.",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,J D P CONSTRUCTION NIGERIA LIMITED,Plot 1390 Tiamiyu Savage Street,Lagos,Nigeria,234(1)2611783,yrauer@hyperia.com, ,Private limited co,Construction and engineering ,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,BETA COMPUTERS LTD,20 Adebola Street Off Adeniran Ogunsanya Street,Lagos,Nigeria,234(1)5847564,info at beta-computers.com, ,Private limited co,"Subject Imports And Sells Computer Hardware And Software. It Is Also Into The Marketing, Installation, Support And Maintenance Of Compaq Computers.",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,STERLING BANK PLC,"Sterling Towers 20 Marina, 12Th Floor, Sterling Towers",Lagos,Nigeria,234(1)4484481,customercare@sterlingbankng.com,www.sterlingbankng.com,Public limited co,Banking & Other Financial Services,Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,GLOBE MOTORS HOLDINGS NIG LTD,Plot 635 Akin Adesola Street,Lagos,Nigeria,234(0)8023423438,william.anumudu@globemotors.net; info@globemotors.ng,www.globemotors.ng,Private limited co,"Automobile Dealership (Wholesale/Distribution Of New And Used Passenger Automobiles, Trucks, Trailers, And Other Motor Vehicles)",Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,JOINT KOMUTER KOMPANY LIMITED,225 Ikorodu Road,Lagos,Nigeria,234(1)2646770,jkk@lagosmail.sprint.com, ,Private limited co,Subject Also Operates A Data Processing Consultancy,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,MARINE AND LAND LOGISTICS,"12D, Osborne Road Osborne Phase 1",Lagos,Nigeria,234(0) , , ,Limited liablity company,Sole Distributor Of Borvo Engine,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,NASCON ALLIED INDUSTRIES PLC,15B Ikosi Road Oregun Industrial Estate,Lagos,Nigeria,234(1)2712212,nascon@dangote-group.com; product.quality@dangote.com,www.nasconplc.com,Public limited co,"Processing Of Raw Salt Into Refined , Edible And Industrial Salt, Produces Seasonings And Vegetable Oil",Accommodation & Food Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,SIMBANET NIGERIA LIMITED,77/79 Eric Moore Road Marina,Lagos,Nigeria,234(1)7730260,info@simbaonline.net,www.simba.com.ng,Private Limited Liability Company,Service Provider Of Internet,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,INFOSOFT NIGERIA LIMITED,"Valley View Plaza 99, Opebi Road",Lagos,Nigeria,234(1)8102199,infosoft@infosoftconsulting.com,www.infosoftconsulting.com,Private limited co,"Subject Is Into Software Development, Corporate It Training, Business Process Management, Business Intelligence And It Consultancy Services",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,BISKOTECH INTER. LTD,"110, Ilo-Awela Road Off Toll-Gate",Ogun,Nigeria,234(0)8023363454,biskotechinternational@gmail.com,www.biskogroup.com (Group Website),Private limited co,Distributor and Service Provider of welding equipments services; piping equipments services; safety equipment services,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,NELPHARM NIGERIA LTD,"3Rd Floor 4,Commercial Road",Lagos,Nigeria,234(0) , , ,Limited liablity company,Production And Marketing Of Pharmaceutical Drugs,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,RISK ANALYST INSURANCE BROKERS,"Suites D62/63 Dolphin Plaza Corporation Drive, Dolphin",Lagos,Nigeria,234(1)4620677,info@riskanalyst-ng.com,www.riskanalyst-ng.com,Limited liablity company,Insurance Service Providers,Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,DANA AIRLINES LIMITED,Dana House 116- Oshodi-Apapa Express Way Isolo,Lagos,Nigeria,234(1)2809999,vsood@danagroup.com; imports@danagroup.com,"www.flydanaair.com, www.danagroup.com (Group Website)",Private Limited Liability Company,Engaged In Commercial Airline Services,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,COMPOVINE TECHNOLOGIES LIMITED,"2 Olu Koleosho Street, Ikeja Off Simbiat Abiola Way",Lagos,Nigeria,234(0)7059527718,compovineabj@yahoo.com; www.compovine.com,www.compovine.com,Limited liablity company,"Subject Is Into Computer/Networking Materials, Phones Etc. It Is Also Into Consultancy Services",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,ARIES SYSTEMCOM TECH ENGINEERING LTD,"Oodua International Market 348, Ikorodu Road, Block 3, Suite 3& 4",Lagos,Nigeria,234(1)8102002,kunle@ariesng.com; info@ariesng.com,www.ariesng.com,Limited liablity company,"Local Area Network, System Integration, Communication Room Development, Electrical Ups, Stabilizer, Power Inverter Ac/ Dc, Maintenance Of Network Infrastructure, Ipcctv Design & Implementation, Fiber Optics Network, Computer Engineering, Project Management, Electrical Building/Factory Wiring",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,ADIC INSURANCE LIMITED,"43, Afribank Street",Lagos,Nigeria,234(1)4618940,info@adicinsurance.com,www.adicinsurance.com,Private Limited Liability Company,Composite Insurance Underwriting.,Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,W. A. INDUSTRIAL SERVICES LIMITED,"Block 2, 15A Ijora Causeway",Lagos,Nigeria,234(1)7905900,arikhye@hotmail.com;vcln6@yahoo.com, ,Private limited co,Subject Is Into Production Of Cosmetics,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,DAMBAYPHINE LTD,"Dominion House 207 Igbosere Road By Hawley Junction, Obalende",Lagos,Nigeria,234(1)8704594,info@dambayphine.com; aokujore@dambayphine.com,www.dambayphine.com,Private Limited Liability Company,"Engineering/Technical Services Consulting And Contracting Firm Practicing The Art And Science Of Engineering For The Purpose Of Achieving Optimal Integrated Building Systems, Incorporating Environmental Control And Safety Provision For The Comfort And Well Being Of The Occupants Of Built Environment 	Offering Of Quality Tracking And Monitoring Services. Integration Of Data/Voice/Video Networks Including Wireless Networks, Building Automation System, Customized Engineering Solution Designs For Small To Medium And Large-Scale Organizations",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,DN TYRE & RUBBER PLC,Plot 23 Oba Akran Avenue Ikeja Industrial Estate,Lagos,Nigeria,234(1)2715997,info@dntyreandrubberplc.com,www.dntyreandrubberplc.com (not working),Public limited co,Trading And Marketing Of Imported Automotive Tyres,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,RADIATION SAFETY TECHN. NIG.LTD,"Plot 5, Imam Abib Adetoro Street Off Ajose Adeogun Street",Lagos,Nigeria,234(1)4619302,taopeeq@yahoo.com  / rstnig@yahoo.com,www.rst/ng.com,Private Limited Liability Company,Radiation Protection,Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,A T ONAJIDE ARCHITECTS LIMITED,"11, Awolowo Road",Lagos,Nigeria,234(1)7900532, ,www.atoarch.com,Private limited co,Subject Is Into Architect Design & Project Manager,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,ETRANZACT INTERNATIONAL PLC,Fortune Towers 27/29 Adeyemo Alakija Street,Lagos,Nigeria,234(1)7101060,info-ng@etranzact.net; info@etranzact.net,www.etranzact.com,Public limited co,Electronic Payment Technology & Maintenance,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,ATLAS INTERNATIONAL ENGINEERING SERVICES NIGERIA LIMITED,Jide Oki Street Off Ligali Ayorinde Street,Lagos,Nigeria,234(1)2703421,info@atlas-nigeria-engineering.com,www.atlas-nigeria-engineering.com,Private limited co,Subject Is Into Oil And Gas Services,Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,DAVISTHER BROKERS LIMITED,"3Rd Floor, N.C.W.S House Plot Pc 14B, Ahmed Onibudo Street",Lagos,Nigeria,234(1)4618709,info@davisther.net,www.davisther.net,Private limited co,Subject Is Into Risk Management Services,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
