,NAME,PHONE NO,COMPANY ORG,LOCATION,BIZ ADDRESS,SHARE CAPITAL,EMAIL,SECTOR,PRODUCT/SERVICES,NO OF EMPLOYEES,TURNOVER
,ARIES TEKNOLOGIES & CONTRACTING NIGERIA ENTERPRISE,8026234226,,Oyo,"NO. 8, ABIODUN STREET, BODE WASINMI, BASORUN, IBADAN, OYO STATE",,busari.Lukman77@gmail.com,ENGINEERING/ AGRICULTURAL,"FARMING, ELECTRICAL INSTALLATION, GENERAL CONTRACT AND MERCHANDISE",4,"1,000,000.00",,,,Retail
,Hephzibah House ,8060223899,,Oyo,No 1 Araromi Ojetunde village oke Awon along  Ahoro  Dada Odo oba Ogbomosho ,,hephzibah.zwc@gmailcom,Manufacturing,Local Liquid  fertilizer,5,"2,000,000",,,,Retail
,Waledon Nideria Enterprise ,8035216165,,Oyo,"Behind Ojongbodu grammarschool ayetoro, bonnke oyo ",,djwaledon@gmail.com,Agriculture ,Agricultural product,4,"500,000",,,,Retail
, Akinfunmi Global Services,7036304214,,Oyo,"No2, ikolaba house, apata araromi, ogbomoso-ikirun road, iresaadu ogbomoso, oyo state ",,mercylinkak@gmail.com,Food production,"Yam, Cassava, Pepper. Tomatoes etc",10,,,,,Retail
,Blessed Olanrewaju Farms and Agro Business Enterprise ,7053666097,,Oyo,"No.3, wakajaye street owobaale town via Egbede/ Erunmu road Ibadan ",,blessingofgodltd001@gmail.com,Agriculture,Garri Production,4,"3,000,000",,,,Retail
, ANDEEY OIL MILL NIG.LTD ,8069564387,,Katsina,"NO.2, DAN-ISAN KATSINA RD BARHIN HOUSING ESTATE KT",,halimalawal@gmail.com,CAN FOODS,"MANGO JAM,TOMATO & PEPPER",5,"2,000,000",,,,Retail
,  MANAL POULTRY FARM ,8035484279,,Katsina,"SABUWAR UNGUWA,RIMI",,sulaimanjamila4@gmail.com,POULTRY,BROILERS,7,"2,500,000",,,,Retail
,ABUL HASSAN BOOKSHOP ,8144973557,,Katsina, UNGUWAR DABINO DUTSINMA,,sunusimuhammadabc@gmail.com,BOOKSHOP,BOOKS,5,"1,000,000",,,,Retail
,MUSTAPHA POULTRY FARM ,8136903767,,Katsina,"BAYAN DAY KOFAR YANDAKA,KATSINA",,mustaphakabir767@gmail.com,POULTRY,LAYERS,10,"1,500,000",,,,Retail
,GAFAI FARMS LTD ,8038088478,,Katsina,"SHAKKA QTRS,KT",,ibrahimmabudtm@gmail.com, POULTRY, EGGS,4,"700,000",,,,Retail
, JAMIL DYING INDUSTRY,8065108335,,Katsina," NO.40 UNGUWAR ILU DUTSINMA,KT",,jamiludying84@gmail.com,DYING,CLOTHES,10,"1,000,000",,,,Retail
,JAEN SPICES TRADING LTD,8069586378,,Katsina,"NO.1 BEHIND NYSC CANP,KATSINA",,jaenspicestradingco.@gmail.com,SPICES,BRANDED SPICES,5,"750,000",,,,Retail
,RAY JAY’S BUSINESS VENTURES ,8069006196,,Katsina,"MODOJI OFF AUNTY RAMATU SCHOOL,KATSINA",,rayjaysbusvent@gmail.com,TEXTILES,CLOTHES,6,3000000,,,,Retail
,H S ABDALLAH EXPORT & IMPORT LTD,8032825208,,Katsina,"no.233 IBB WAY,MOBILE JUNCTION KT",,Khadijaabdullah2008@gmail.com,POULTRY,BROILERS,11,"2,500,000",,,,Retail
,ABJAR AGRIC PROCESSING COY LTD,80338769962,,Katsina,"NO.12 KATSINA RD FCC, FUNTUA",,Abjaragriculturalprocessing@gmail.com,AGRIC,MAIZE AND RICE,10,"1,305,000",,,,Retail
,ALDUSAR FOOD & BEVERAGES LTD ,8035991672,,Katsina," NO.8 ALONG MUSA YARADUA WAY,KATSINA",,umaryee@gmail.com,PROVISION,PROVISION,12,"2,000,000",,,,Retail
,HASTAG 423 NIG.LTD ,8037018746,,Katsina,"NO.28 MALUMFASHI STREET,KATSINA",,salisunass@yahoo.com,CONTRACT,"SCHOOLS, PUBLIC OFFICES",13,"2,700,000",,,,Retail
,HERITAGE AGRICULTURAL SERVICES LTD ,8032409940,,Katsina,"NO.9,MOHAMMED DIKKO WAY, OPP.KCK KATSINA",,ibrahimadoro@gmail.com,AGRIC,RICE PROCESSING,20,"3,000,000",,,,Retail
,Jummy Honey Enterprises,8036971217  08036000000,,Niger,No15   Kpakungun public field ,,jummaiabubakar10@gmail.com,Agriculture,Honey and shea butter product,23,,,,,
,EVANSBOYE NIGERIA ENTERPRISES ,8034837856,,OYo,"5, ILE OGURO ONIDA OKE OGURO STREET, OGBOMOSO SOUTH LGA",,evansboyenigent@gmail.com,SMALL SCALE MANUFACTURING ,TOMATO PASTES,5,3500000,,,,
,"Iniebis Investment Nigera Limited, ",7033393902,,Bayelsa,"Number 4 Airport Road Okpoama Brass, Brass Local Government Area, ",,ikuromoiniebiyo960@gmail.com,Agro Processing. ,Sea Foods ,8,4500000,,,,
,KWASS GLOBAL IINTERGRATED VENTURES ,"08032304962, 08029132045",,NASARAWA,"OPP WORLD HEALTH ORGANIZATUON, SHENDAM ROAD",,nidan4real@gmail.com,"WELDIMG FABRICATION, AGRICULTURAL ENGINEERING, AND TECHNICAL SERVICES",MANUFACTURE OF MACHINR APPLY TO AGRIC,10,1500000,,,,
,VELLAS PASTRIES AND CONFECTIONERIES,8161386347,,ENUGU,TECHNOLOGY INCUBATION CENTRE  ,,VELLASTIME55@GMAIL.COM,FOOD,BAKERY PRODUCTION,4,"4,500,000",,,,
,Fidiyke limited ,8030968547,,EBONYI,No. 20 OKPOSHI EHEKU STREET MILE 50   ,,evansprisca20@gmail.com,Agriculture ,"Soymilk powder, instant fufu powdered, ginger, date powder and yellow corn pap powder ",5,1500000,,,,
,24/7 Group ,8062700176,,EBONYI,28 Water Works Road   ,,247group1@gmail.com,General business ,"Real estate, event planning, travel agency ",50,1700000,,,,
,S.Y. BINDAWA GENERAL MECHANIZED LTD,8037167680,,Katsina,"No. 2 Dan Rimi street Bindawa Kofar Gabas, Bindawa LGA ",,suleimanyusuf498@gmail.com,ICT ,"Typing, Printing, Online Activities, BVN And NIN Number Enrollment etc. ",4,4700000,,,,
,Almansur Computer Center Jibia,8160037837,,Jibia,Opposite Police outpost  ,,mansirjby@gmail.com,Computer IT,"1. Computer Repairs, Printings, Lamination, and Computer Accessories",5,"3,000,000",,,,
,Shabiyu Tailoring and General Enterprises,8141170390,, Jibia ,Qaida Quarters,,naimashabiyujby@gmail.com,Tailoring,Tailoring and Fashion designer,10,"1,000,000",,,,
,Iniebis investment Nigeria limited. ,9033393902,,Okpoama,4 Airport Road ,,ikuromoiniebiyo@gmail.com,Agro Processing ,Sea food. ,8,4500000,,,,
,"First Dan Soja Farms LTD
",8061648877,,Taraba,Adjacent shagari quarters by jalingo/yola Road.   ,,dantanimusoja@gmail.com,Agriculture/Animal husbandry and Fisheries. ,"Maize, meats, milk, eggs and fish. ",50,"2,000,000",,,,
,VICBEATS OPTIMUM VENTURES ,8067966662,,OYO,"CLOSE 1, VICTORY AT LAST VILLA, OPPOSITE BAPTIST HIGH SCHOOL",,philipt4eva@gmail.com,AGRICULTURE,"AGRIC PRODUCE(MAIZE, BEANS, SOYA BEANS AND CASSAVA)",4,4800000,,,,
,FLOXY CREATES@ JAYS LIMITED ,8067107759,,CHANCHAGA MINNA,"WADATA, MECHANIC JUNCTION ",,floxycreates@gmail.com,MANUFACTURING,"COSMETICS , DETERGENTS, SOAPS, DISINFECTANT",7,1880000,,,,
,Madaki and son's enterprises ,7069171812,,,Beside hamuja filling station zango kanti jama'are,,lamarahassan1718@gmail.com,Welding & fabrication,"Doors,gates tracts and etc",15,,,YES,,
,Qoneetah Collections,8022341470,,Ogun ,"km 5, owode iriroko express, opposite mobile filling station, Obasanjo, Ota",,qoneetahcollections@outlook.com,Fashion,Unisex Fashion,4,"4,500,000",,,,Retail
,JONASCO MEGA  INVESTMENT ,8037014561,,Abuja ,,,jonascoinvestment@gmail.com,Sales Of Motor  Parts ,,,,,,,
,OLIVER CHIDI  CONSTRUCTION   COMPANY ,8021293188,,Abuja ,,,oliverchidiconstruction@gmail.com,"Dealers &  Suppliers In All    Fence, Security  Wuse & Dusbine ",,,,,,,
,JEK DIGITAL LTD ,7035544866,,Abuja ,,,calebyohanna@gmail.com,Medical  Laboratory ,,,,,,,
,ADVENT COMPUTER  CENTER ,7054487366,,Abuja ,,,samuelosas@gmail.com,Manufacturing Of  All Kinds Of  Aluminium Product ,,,,,,,
,DOROS PHARM ,7067213886,,Abuja ,,,tolawashola@gmail.com,Catering And  Decorator ,,,,,,,
,ASHER MEDICAL ,8128202611,,Abuja ,,,bintausman@gmail.com,Laboratory And  Clinic ,,,,,,,
, BREAKE HOTEL AND  SUIT ,8095527763,,Abuja ,,,breakehotel@gmail.com,Art & Recreation  Center ,,,,,,,
,ADA ANDY WORLD  EVENTS LTD ,8034992867,,Abuja ,,,adaandy@gmail.com,Catering And  Decorator ,,,,,,,
,KELEMALS MEDICAL  SERVICES LIMITED ,8035495372,,Abuja ,,,kelemasmedical@gmail.com,Laboratory And  Clinic ,,,,,,,
,AMALA GATEWAY,07061189776,,Bayelsa,Along Saptex Road Yenizue-Epie,,"amalagateway@gmail.com
",restaurant,Accommodatio n and Food services,,,,,,
,AQUARIUM LIESURE,08134214404,,Bayelsa,1 Oxbow Lake Swali Yenegoa Bayelsa State,,aquariumliesure@gmail.com,pure water factory,"Water supply, Sewage, Waste management and Remediation",,,,,,
,BOLAEBI HOTEL,08837770391,,Bayelsa,551,,"bolaebihotel@gmail.com
",hotel,"Accommodatio
n and Food services",,,,,,
,COMPUTER  GRACE VENTURES,08838032713,,Bayelsa,"1St Flow Azikoro Road Off Melford Okilo Road Yenagoa Bayelsa
State",,computergraceventures@gmail.com,COMPUTER OPERATIONS,Other services activities,,,,,,
,SOFT MERIT ICT SOLUTION,07063938352,,Bayelsa,"No 14 Azikoro Street Yenagoa
Bayelsa State",,"computergraceventures@gmail.com
tsulution@gmail.com ","COMPUTER
Centre",Other services activities,,,,,,
,DAVE TECH COME,08102977053,,Bayelsa,105Along Amarata Road Yenagoa Bayelsa State,,davetechcome@gmail.com,"COMPUTER
Centre",Other services activities,,,,,,
,SPOTUNE RESTAURANT  AND BAR,09034368366,,Bayelsa,"Dimrose  Road, Opolo Yenegoa Bayelsa",,spotunerestaurantandbar@gmail.com,restaurant and bar,Other services activities,,,,,,
,BEAUTY WORLD,09037707115,,Bayelsa,No:32 Master Compound  Aritalin Ovom Yenegoa Bayelsa State,,beautyworld@gmail.com,hair dressing,Other services activities,,,,,,
,TIMI COSMETIC,07060640914,,Bayelsa,"No:23 Onopa Yenagoa Bayelsa
State",,timicosmetic@gmail.com,cosmetic Store,Other services activities,,,,,,
,PANDA BAKERY,08145030510,,Bayelsa,"School Road Etegwe Tombia Yenagoa Bayelsa
State",,pandabakery@gmail.com ,bread  Bakery,Other services activities,,,,,,
,CHIKSON BOUTIQUE,08030906273,,Bayelsa,339 Amarata Yenagoa Bayelsa State,,chiksonboutique@gmail.com,boutique,Other services activities,,,,,,
,ESTYBLINK BOUTIQUE,07057813580,,Bayelsa,426 Erepa Road Yenagoa Bayelsa State,,estyblinkboutique@gmail.com,boutique,Other services activities,,,,,,
,EBIS' FASHION,09025242501,,Bayelsa,No 10 Tamic Road Okutukutu,,patiencekeriki@gmail.com,Fashion designer,Other services activities,,,,,,
,JUDRECK GLOBAL VENTURES,08130872082,,Bayelsa,Opolo,,judithreckson@gmail.com,Agriculture,"Agriculture, Forestery, Fishing and
Hunting",,,,,,
,DATABASE AND ACCESSORIES SUPPLIES,07065480055,,Bayelsa,Salvation Road Yenegoa,,babaribiragbara@gmail.com,Accessories,"Water supply, Sewage, Waste management and Remediation",,,,,,
,ROYALLWALEET,08034340790,,Bayelsa,White House Road Agudama Yenegoa Bayelsa State,,charlesbilon247@gmail.com,Poultry,"Administrative and Support Service
Activities",,,,,,
,BI-EBIOYEIN NIG LTD,08033473121,,Bayelsa,"Akenfa Yenagoa, Bayelsa State",,collinsazebi@gmail.com,Restorance,Other services activities,,,,,,
,SUPREME DIVINE GLORY VENTURES,08035432252,,Bayelsa,"Edepie Yenagoa, Bayelsa State",,suglodiv@gmail.com,Farming,"Agriculture, Forestery, Fishing and
Hunting",,,,,,
,"MIKOLO WORLDWIDE
COMPUTER'S",08131012448,,Bayelsa,"Agudama Epie Yenagoa, Bayelsa
State",,davidmike.fb@gmail.com,Computer work,Other services activities,,,,,,
,GOSHEN VENTURES,09075830333,,Bayelsa,Agudama Yenagoa Bayelsa State,,okorodemike.fb@gmail.com,Farming,"Agriculture, Forestery, Fishing and
Hunting",,,,,,
,ALFRED SOLAR POWER SYSTEM,07032115023,,Bayelsa,St Mechanic Road Tombia  Yenagoa Bayelsa State,,alfredsolarsowersystem@gmail.com,solar Power installation,Other services activities,,,,,,
,DIGITEE HUB SOLAR INSTALLATION,08121641111,,Bayelsa,160 Opolo Imbiama Yenagoa Road Bayelsa State,,digiteehubsolarinstallation@gmail.com,solar installation,Other services activities,,,,,,
,POSSEX PRESS STUDIO,08030601175,,Bayelsa,"Top Flour Silpam
Plaza Opolo Imbiama Road",,possexpressstudio@gmail.com,music studio,Other services activities,,,,,,
,STUDIO  WORKER,07064270158,,Bayelsa,Along Prosco Okaka Road,,studioworker@gmail.com,music studios,Other services activities,,,,,,
,GEORGE NADIAH STUDIO,07030600053,,Bayelsa,Otiotio Road Biogbolo  Yenegoa Bayelsa State,,georgeovarianstudio@gmail.com,music studio,Other services activities,,,,,,
,SOCIAL  GROUP HOTEL,07036117545,,Bayelsa,"134 Tombia Yenagoa Bayelsa
State",,socialgrouphotel@gmail.com,hotel,Other services activities,,,,,,
,25,08059307168,,Bayelsa,"Nikton Road Kpansia Yenagoa
Bayelsa State",,celebrityhotel@gmail.com,hotel,Other services activities,,,,,,
,TARIBO HOTEL WHITE HOUSE,08108070619,,Bayelsa,Tombia Road Yenagoa  Bayelsa State,,taribohotelwhitehouse@gmail.com,hotel,Other services activities,,,,,,
,JAMIE CYBER CAFE,08061324484,,Bayelsa,163Imgbi Juction,,jamiecybercafe@gmail.com,CYBER CAFE,Other services activities,,,,,,
,I N.J BEKE NIG LIMITED,08051777837,,Bayelsa,"No,25 College
Opolo Bayelsa State",,bekenigltd@yahoo.co.uk,Medicine,"Professional, Scientific
technical work",,,,,,
,EMGBAHA NIGERIA LIMITED,08128301191,,Bayelsa,Body Water Road Etegwe,,emgbahayltd@gmail.com,Pharmacy,Human health and Social work,,,,,,
,DAN HASSAN TAILORING AND TEXTILE,08167692166,,Sokoto,Shop No.4 Along Sabonlayi,,hassanabubakar@gmail.com,Tailoring,"Art, Entertainment and recreation",,,,,,
,BMD LINKS LTD,08036766541,,Sokoto,"No2 Opp Govt
House Jekadafari Sokoto",,"bmdlinks@yahoo.com
",Cyber Cafe,Information and Communication,,,,,,
,ADAMU GARBA,08078957854,,Sokoto,Jekadafari Sokoto,,adamugarba600@gmail.com,Sales Of Phone And Accessories,Telecommunication,,,,,,
,MIGINI AND SONS LIMITED,08037714733,,Sokoto,Shop A25 Baban Layi Sokoto Main Market,,miginiandson@gmail.com,Sales Of Wrapper,Fashion,,,,,,
,DAN HAJIYA FURNITURE,08082587545,,Sokoto,No.23 Plato Jaction  Sokoto,,abdullahiidrisdahajiya@gmail.com,Furnitures,"Wholesale and Retail Trade, Repair of Motor Vehicles and Motorcycles",,,,,,
,TAWAKALTU GLOBAL VENTURES,09068511887,,Sokoto,"Shop No.A2 Old Market Round About, Sokoto",,jimohismail1982@gmail.com,"Food Products & Processing, Fruits/Fruit Juice Processing/P roduction/Sa les, General Contracts",Manufacturing,,,,,,
,AL-AMIN COMMUNIC ATIONS,07060846854,,Sokoto,Gsm Village,,iliyasuaminu498@gmail.com,Sales Of Phone,Telecommunication,,,,,,
,BAWASA SYSTEM COMMUNIC ATION LTD,08063446380,,Sokoto,No.01 Old Gsm Village Market Sokoto,,"ibrahimmbawasa2020@gmail.com
",Sales Of Computers,ICT,,,,,,
,MURTALA ADAMU GSM,07035212100,,Sokoto,Gsm Village,,murtalaadamm7@gmail.com,Phone And Accessories,Other services activities,,,,,,
,JAMY INTEGRATED FARM,08068862536,,Sokoto,No.25 Katanga Bantaje Village,,jamilaabdullahi1994@gmail.com,Farming,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,KALU SYSTEM & COMMUNIC ATION,08037701184,,Sokoto,Kalu System,,kalusystem33k@gmail.com,General Phone Services,Telecommunication,,,,,,
,4491989,07036854747,,Sokoto,No.05 Gsm Village  Market Sokoto,,abkyarima33@gmail.com,Communicati on,Telecommunication,,,,,,
,SLK MEDIA,08109397828,,Sokoto,Gsm Village,,itzsaeedadam7@gmail.com,Phones And Accessories,Other services activities,,,,,,
,JEWELL JOKTAN MARK HDMI COMMUNIC ATION,09120026133,,Sokoto,No. C6  Gsm Village  Sokoto State,,joktannmark@gmail.com,Communicati on,Information and Communication,,,,,,
,"FLY
MUHAMMA D RAIYANU HDMI COMMUNIC ATION",08034042230,,Sokoto,Gsm Village,,rayyanumuhammad@gmail.com,Phone And Accessories,Other services activities,,,,,,
,LEMONCY ABDULLAHI AJIYA HDMI COMMUNIC ATION,07066668562,,Sokoto,No.002 Gsm Village,,sulaimanajiyanpantami@gmail.com,Sales Of Mobile Phone,ICT,,,,,,
,DINGAYA COMMUNIC ATION,07061990111,,Sokoto,Gsm Village,,alimuhammadusman04@gmail.com,Sale Of Mobile Phones And Accessories,Other services activities,,,,,,
,D-JACKS WAKAWA ICT SOLUTION,09033219111,,Sokoto,Gsm Village,,jacobwakawa121@gmail.com,Computer Repair,Other services activities,,,,,,
,AMINU INTERGRATE D FARM,07019533410,,Sokoto,Aminu Intergrated Farm,,"aminuibrahimdawaki2020@gmail.com
",Farming,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,A.N GENERAL MERCHANT,08063328998,,Sokoto,A.N General Merchant,,nuhu0380@gmail.com,General Merchandise,Accommodation and Food services,,,,,,
,USMAN ESTATE AGENT COMPANY,08025627634,,Sokoto,No.25  Bus Stop Gsm Village Market Sokoto,,usmanmohammadgommna@gmail.com,,Telecommunication,,,,,,
,A.U.A FURNITURES,08133513521,,Sokoto,No.678 Bcga Quarter Biu Road,,anasusman200@gmail.com,Furniture,Construction,,,,,,
,MUSHARRAF COMPANY NIG,08169100190,,Sokoto,Gsm Village,,abumusharrafaffan@gmail.com,General Marchandize,Other services activities,,,,,,
,LAWAN SAMINU ENTERPRISE S,08025120777,,Sokoto,Dawaki Qtrs Sokoto,,lawansani2512@gmail.com,General Contract And Merchandise,Manufacturing,,,,,,
,ABU ABDURRAH MAN MULTI LINK COMPUTERS,07035262306,,Sokoto,"No.53, Idi Qtrs Sokoto",,umarmuhammadsani4@gmail.com,"Computer Programmin g, Consultancy And Related Activities",Information and Communication,,,,,,
,SOMETHING COMMUNIC ATION AND BUSINESS VENTURES,08136812000,,Sokoto,No.42 Tudu Wada Sokoto,,jibrinsaidu012@gmail.com,Sales Of Mobile Phone,ICT,,,,,,
,"SANTI
BAKERY AND CONFECTIO NERY",08032541375,,Sokoto,No.42 Dawaki Qtrs Sokoto,,yusufasamidrise@gmail.com,Bread Baking/Baker y Services,Accommodation and Food services,,,,,,
,JAFARIYYA MULTI GLOBAL ENTERPRISE,08036894916,,Sokoto,Jafariyya Multi Global Enterprise,,adamuaygombe2@gmail.com,"General Business Logistics Services, And General Cotracts",Telecommunication,,,,,,
,"IBRAHIM
UMAR BELLO BUI ENTERPRISE S",07030130608,,Sokoto,Ibrahim Umar Bello Bui Enterprise,,ibrahimbello2727@gmail.com,Entertainme nt,"Art, Entertainment and recreation",,,,,,
,"ALHAJ MM
RIO COMMUNIC ATION",08108378889,,Sokoto,Alhaj Mm Rio Communication,,alhajirio66@gmail.com,Communicati on,Information and Communication,,,,,,
,ABBA MAZAJE COMMUNIC ATION,07030394857,,Sokoto,No.42 Shamaki Ward Sokoto,,aliyosibrahim2080@gmail.com,Sales Of Phones And Accessories,Information and Communication,,,,,,
,HUSSAINI SCRAFT SALLEH,08101117123,,Sokoto,No.354 Old Market J/Fare Sokoto,,hussatsaroh@gmail.com,Scraft Seller,Manufacturing,,,,,,
,JIBRIN A. OIL MILLS,07037890776,,Sokoto,Jibrin A. Oil Mills,,ahmedlawan19@gmail.com,Oil Milling,Manufacturing,,,,,,
,M.U.S GLOBAL RESOURCES,09063365463,,Sokoto,"Yaya Hammari Street, Dawaki Qtrs Sokoto",,mubarakumarsarki@gmail.com,Sales Of Electronics,Other services activities,,,,,,
,ALIYU HAIDAR COMMUNIC ATION,08146605554,,Sokoto,No 42 Old Market Sokoto,,haidar557795@gmail.com,Phones Accessories,Information and Communication,,,,,,
,"WALID
ALHASSAN MISILLI ENTERPRISE S",08123628387,,Sokoto,Walid Alhassan Misilli Enterprise,,walidalhassanmisilli@gmail.com,Food Service,Accommodation and Food services,,,,,,
,BALIGU ENTERPRISE S,08037695017,,Sokoto,"No.42, Old Market Sokoto",,babanabul2020@gmail.com,General Merchandise,Manufacturing,,,,,,
,AL-ADAMS ENTERPRISE S,08038611841,,Sokoto,"No 34 Dawaki Quaters, Sokoto",,adamamalhassan06@gmail.com,Agriculture,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,ALHASSAN MISILLI,08026808909,,Sokoto,No. 42 Near Shango Housings Estate,,alhassanmisili@gmail.com,Production,Construction,,,,,,
,HAZEEQ GLOBAL ENTERPRISE S,08033896255,,Sokoto,"No.32, Anguwa Uku Near Pz Depot Sokoto",,aauwalumohammed@yahoo.com,"Oil Mining And Grinding Services, Oil Supply/Impo rt And Export, General Merchandise",Mining and Quarrying,,,,,,
,MAIKAMA POULTRY FARMS,07030651043,,Sokoto,Maikama Poultry Farms,,yahayaumarbashir11290@gmail.com,Poultry Farming,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,KAMAMA ART & GRAPHICS,09038366136,,Sokoto,No. 5434Dawaki Ward Along Aliyu Modibbo Residence Sokoto,,saadumarusman09@gmail.com,"Arts, Craft & Graphics Designing","Art, Entertainment and recreation",,,,,,
,N.F. NASI VENTURES,08134046571,,Sokoto,"No. 32 Along
Main Market, Yaya Hammari Street Dawaki Sokoto",,dannagefe@gmail.com,Supply And Distribution Of General Goods,Accommodation and Food services,,,,,,
,DAN GALA GLOBAL COMMUNIC ATION,08038193832,,Sokoto,No.20 Gsm Village Sokoto,,bashirdangala8@gmail.com,Sales Of Mobile Phone,ICT,,,,,,
,"UMAR
BAWASA GLOBAL COMMUNIC ATION",08039150009,,Sokoto,No.86   Behind Water Board Sokoto,,umarabubakarsadiq0@gmail.com,Sales Of Mobile Phones,ICT,,,,,,
,H-F COMMUNIC ATION,08102036400,,Sokoto,No.89  Layin Tike Sokoto,,aliharuna764@gmail.com,Sales Of Mobile Phones,ICT,,,,,,
,"RAHAMANIY
YA COMMUNIC ATION VENTURES",07032496164,,Sokoto,No.34  Gsm Market Sokoto,,babangidahu7@gmail.com,Sales Of Mobile Phone,Telecommunication,,,,,,
,HASHIMU COMMUNIC ATION CENTER,08100562396,,Sokoto,No.32 Gsm Village  Sokoto,,hashimuabubakar@gmail.com,Sales Of Mobile Phone,Telecommunication,,,,,,
,KAMAMA CARPENTRY AND JOIN,08147523536,,Sokoto,No.73 Dawaki Qtrs Sokoto,,abunidal107@gmail.com,Manufacture Furniture,Manufacturing,,,,,,
,"AHMAD
MUHAMMA D FASHION DESIGN",09077107763,,Sokoto,Sokoto Main Market,,muhdahmad399@gmail.com,Tailoring Services,"Art, Entertainment and recreation",,,,,,
,"ABDULSALA
M SULE YUSUF BUILDING MATERIAL",09032482980,,Sokoto,Kasuwan Katako Sokoto,,abdulsalamsuley@gmail.com,Building Material,Construction,,,,,,
,DAUDA SUYA SPOT,08020760699,,Sokoto,Dauda Suya Spot,,daudaahmad961@gmail.com,Food Services,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,S & Z VENTURES,08100194439,,Sokoto,"No. 32 Layin Shehu Ibrahim Kumbiya, Sokoto",,salisuhi001944@gmail.com,"Sale Of Motor Vehicle, Motorcycles And Other Automobile Products","Wholesale and Retail Trade, Repair of Motor Vehicles and Motorcycles",,,,,,
,SAUDAT FASHION INDUSTRY,08133143612,,Sokoto,"No.32 Behind Pz Sokoto, Beside Railway",,aminaumar98@gmail.com,Fashion Designing/Ta iloring Services,"Art, Entertainment and recreation",,,,,,
,ADAMU Y.S. SHOPPING COMPLEX,08038239205,,Sokoto,Adamu Y. S. Shopping Complex,,adamuyahayasaidu@gmail.com,Shopping Complex,Accommodation and Food services,,,,,,
,A.M.S. GLOBAL RESOURCE,07033517192,,Sokoto,"No. 72, Behind
Truck Station, Dawaki Qtrs Sokoto",,jafaryunusa62@gmail.com,General Contractors,Construction,,,,,,
,ADAMU DANFULANI GLOBAL VENTURES,07031308090,,Sokoto,"Behind Main Market Mai Katifa Line, Sokoto",,adamudanfulani2020@gmail.com,"Sales Of
Atampa, Laces, And All Kinds Of Fabrics",Other services activities,,,,,,
,"ABDULLAHI
ADAMU EGGS AND POULTRY SERVICES",09041371819,,Sokoto,Abdullahi Adamu Eggs And Poultry Services,,abdullahiadamudawaki@gmail.com,Eggs And Poultry Services,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,LANO COMMUNIC ATIONS,08026217474,,Sokoto,No.62  Quarter Sokoto,,salisualilano01@gmail.com,Sales Of Mobile Phone,Telecommunication,,,,,,
,GELENGU VENTURES,07037512220,,Sokoto,No.63 Plato Junction  Sokoto,,umarmaaji9@gmail.com,Sales Of Mobile Phone,ICT,,,,,,
,HASMIN EDIBLEOIL MILLERS,08032958202,,Sokoto,"No.432, Oil Millers Area Nasarawo Sokoto",,au34916@gmail.com,Oil Milling,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,OIL MILLING AND GRINDING SERVICES,08131315531,,Sokoto,"No.45 Nasarawo Industrial Cluster
Company Sokoto",,musaisah081@gmail.com,Oil Milling,Accommodation and Food services,,,,,,
,"DR ADAMU
JANWE MEDICINE STORE",08163582472,,Sokoto,"No.42
Herwagana Express Way Sokoto",,adamumuhdaliyuzambuk@gmail.com,Patent/Medi cine Services,Human health and Social work,,,,,,
,ELBASH MILLING AND GRINDING PRODUCTIO N COMPANY,07055169772,,Sokoto,Elbash Milling And Grinding Production Company,,bashiyusuf800@gmail.com,Grinding And Milling Services,Accommodation and Food services,,,,,,
,ABU ASLAM FARMS,08161770648,,Sokoto,No.7Dawaki Ward Sokoto,,umarnafisa983@gmail.com,Agriculture,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,NASS GENERAL CARPENTRY WORK,07030962799,,Sokoto,Nass General Carpentry Work,,"bdanbuzu@gmail.com
",Carpentry,Construction,,,,,,
,NB DANBUZ GENERAL ENTERPRISE,08139309761,,Sokoto,No. 22 H/Gana Street Along New Market,,nbdanbuzu@gmail.com,Decorations Service,"Art, Entertainment and recreation",,,,,,
,"MAINA
POULTRY FARM AND AGRO ALLIED",08116926964,,Sokoto,Maina Poultry Farm And Agro Allied,,abubakarmusamaina096@gmail.com,Poultry Farming And Agro Allied,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,KATAMA POULTRY FARM,08146138424,,Sokoto,No.A6 Latin Kaji Main Market Sokoto,,kabiruya34@gmail.com,Poultry Farming,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,YSU FASHION DESIGN,07036201249,,Sokoto,"N. B89, Yaya Hammari Street, Sokoto",,yerima2001@gmail.com,"Fashion Designing
/Tailoring
Services","Art, Entertainment and recreation",,,,,,
